dealId,dealStatus,title,primaryCategory,price,shipping
693349,Active,Pendant Necklace Collection,Necklaces,12.99,2.99
679213,Active,Green with Envy Earrings,Earrings,8.99,2.99
679098,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
679145,Active,Spellbound Necklace Collection,Necklaces,12.99,2.99
679093,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679215,Active,Marigold & Cream Earring Collection,Earrings,8.99,2.99
679146,Active,Stormy Sky Necklaces,Necklaces,12.99,2.99
679147,Active,Santa Fe Necklace Collection,Necklaces,12.99,2.99
679220,Active,Signature Earring Collection,Earrings,8.99,2.99
679224,Active,Sandstone Earring Collection,Earrings,8.99,2.99
679148,Active,Starstruck Necklace Collection,Necklaces,12.99,2.99
679226,Active,Earring Blowout,Earrings,4.99,2.99
679150,Active,Tuscan Holiday Necklace Collection,Necklaces,12.99,2.99
714690,Active,Dreamy Danglers,Earrings,8.99,2.99
679138,Active,Pretty in Pink Necklace Collection,Necklaces,12.99,2.99
714817,Active,Serenity Statement Necklaces,Necklaces,12.99,2.99
714818,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
714691,Active,Mint Earring Collection,Earrings,8.99,2.99
719538,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
659551,Active,Winter Sunnies Collection,Sunglasses,8.99,2.99
714681,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
714746,Active,Silver Mist Earring Collection,Earrings,8.99,2.99
714748,Active,Athens Earring Collection,Earrings,8.99,2.99
714747,Active,Soho Earring Collection,Earrings,8.99,2.99
719151,Active,Sunburst Hoops,Earrings,8.99,2.99
714825,Active,Trendy Necklace Blowout,Necklaces,6.99,2.99
714749,Active,Black Statement Earrings,Earrings,8.99,2.99
714826,Active,Destination Necklaces,Necklaces,8.99,2.99
707657,Active,Sahara Earring Collection,Earrings,8.99,2.99
679118,Active,Topanga Canyon Necklace Collection,Necklaces,12.99,2.99
721158,Active,Beanie Blowout,Hair Fashion,6.99,2.99
679116,Active,Dark & Stormy Necklace Collection,Necklaces,9.99,2.99
714750,Active,Dazzling Danglers,Earrings,8.99,2.99
721157,Active,Knit Scarf Blowout,Scarves,9.99,2.99
714827,Active,Signature Necklace Collection,Necklaces,12.99,2.99
714828,Active,French Countryside Necklace Collection,Necklaces,12.99,2.99
714751,Active,Pretty In Pink Earring Collection,Earrings,8.99,2.99
659553,Active,Bree Cat Eye Sunnies,Sunglasses,8.99,2.99
714752,Active,Enchanting Earring Collection,Earrings,8.99,2.99
679115,Active,Sweet Dreams Necklace Collection,Necklaces,12.99,2.99
714755,Active,Black & White Earring Collection,Earrings,8.99,2.99
714831,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
714832,Active,Golden Glow Necklaces,Necklaces,12.99,2.99
714756,Active,Marigold Earring Collection,Earrings,8.99,2.99
714758,Active,Blush Crush Earrings,Earrings,9.99,2.99
714833,Active,Garden Party Necklace Collection,Necklaces,12.99,2.99
693352,Cancelled,Marble Necklace Collection,Necklaces,12.99,2.99
714759,Active,Dreamy Danglers,Earrings,8.99,2.99
714838,Active,Oceanside Necklaces,Necklaces,12.99,2.99
714842,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
714760,Active,Santa Fe Earring Collection,Earrings,9.99,2.99
714761,Active,Palm Springs Earring Collection,Earrings,8.99,2.99
714843,Active,Savannah Necklace Collection,Necklaces,12.99,2.99
659547,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679113,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
714821,Active,Seaside Necklace Collection,Necklaces,12.99,2.99
714762,Active,Tiny Clover Studs,Earrings,8.99,2.99
665065,Active,Watercolor Earring Collection,Earrings,8.99,2.99
714685,Active,Boutique Statement Bracelets,Bracelets,9.99,2.99
726605,Active,Earrings Clearance,Earrings,4.99,2.99
714763,Active,Golden Glow Earrings,Earrings,8.99,2.99
714764,Active,Desert Rose Earring Collection,Earrings,8.99,2.99
714846,Active,Signature Necklace Collection,Necklaces,12.99,2.99
714847,Active,Artisan Necklace Collection,Necklaces,12.99,2.99
714766,Active,Lavender Fields Earring Collection,Earrings,9.99,2.99
731259,Active,Winter Sunnies Collection,Sunglasses,8.99,2.99
714767,Active,Green Goddess Earrings,Earrings,8.99,2.99
714850,Active,Wild Thing Necklace Collection,Necklaces,9.99,2.99
714851,Active,Golden Glow Necklaces,Necklaces,12.99,2.99
714768,Active,Tea Garden Earring Collection,Earrings,9.99,2.99
714852,Active,Athens Necklace Collection,Necklaces,9.99,2.99
714769,Active,Dazzling Danglers,Earrings,9.99,2.99
731267,Active,Dreamy Danglers,Earrings,9.99,2.99
679142,Active,Bellini Necklace Collection,Necklaces,9.99,2.99
714853,Active,Dreamy Necklace Collection,Necklaces,12.99,2.99
714770,Active,Marigold & Gray Earrings,Earrings,8.99,2.99
714687,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
731261,Active,Bree Cat Eye Sunnies,Sunglasses,8.99,2.99
714854,Active,Brunch Date Necklaces,Necklaces,12.99,2.99
714771,Active,Tiramisu Earring Collection,Earrings,9.99,2.99
731264,Active,Dazzling Danglers,Earrings,9.99,2.99
714855,Active,Enchanting Necklaces,Necklaces,12.99,2.99
714777,Active,Sahara Earring Collection,Earrings,8.99,2.99
721668,Active,Blue Jasmine Necklace Collection,Necklaces,12.99,2.99
721670,Active,Gold Statement Earrings,Earrings,6.99,2.99
714858,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
731266,Active,Silver Mist Earring Collection,Earrings,8.99,2.99
714780,Active,Topanga Canyon Earrings,Earrings,9.99,2.99
714683,Active,Boutique Statement Bracelets,Bracelets,9.99,2.99
714859,Active,Golden Glow Necklace Collection,Necklaces,12.99,2.99
714783,Active,White Hot Earring Collection,Earrings,9.99,2.99
714784,Active,Green With Envy Earrings,Earrings,9.99,2.99
714860,Active,Santa Fe Necklace Collection,Necklaces,12.99,2.99
731268,Active,Signature Earring Collection,Earrings,9.99,2.99
714861,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
714786,Active,Brunch Date Earrings,Earrings,9.99,2.99
714862,Active,Dainty Layering Necklaces,Necklaces,12.99,2.99
714787,Active,Palm Springs Earring Collection,Earrings,9.99,2.99
714689,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
714788,Active,Enchanting Earrings,Earrings,8.99,2.99
714864,Active,Garden Party Necklaces,Necklaces,12.99,2.99
714789,Active,Pretty Pastel Earrings,Earrings,8.99,2.99
714868,Active,Secret Garden Necklace Collection,Necklaces,12.99,2.99
736824,Active,Earrings Collection,Earrings,4.99,2.99
716577,Active,Golden Glow Necklaces,Necklaces,12.99,2.99
716515,Active,Pop of Color Earrings,Earrings,8.99,2.99
736825,Active,Winter Sunnies Collection,Sunglasses,8.99,2.99
731816,Active,Gold Dipped Leaf Earrings,Earrings,10.99,2.99
731814,Active,Magnolia Earrings,Earrings,9.99,2.99
731262,Active,Rose Hued Sunnies,Sunglasses,8.99,2.99
731817,Active,Seaside Earring Collection,Earrings,8.99,2.99
716516,Active,Tranquil Earring Collection,Earrings,9.99,2.99
716579,Active,Warm Thoughts Necklace Collection,Necklaces,12.99,2.99
716517,Active,Champagne Wishes Earring Collection,Earrings,8.99,2.99
716581,Active,Destination Necklaces,Necklaces,12.99,2.99
716519,Active,Dazzling Danglers,Earrings,8.99,2.99
716584,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
716587,Active,Pretty in Pink Necklaces,Necklaces,12.99,2.99
716520,Active,Signature Earring Collection,Earrings,9.99,2.99
716522,Active,Blush Crush Earrings,Earrings,9.99,2.99
716511,Active,Laguna Bracelet Collection,Bracelets,9.99,2.99
716590,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
716591,Active,Blue Jasmine Necklaces,Necklaces,12.99,2.99
716523,Active,Shades of Gray Earring Collection,Earrings,9.99,2.99
716524,Active,Green Goddess Earrings,Earrings,9.99,2.99
716593,Active,Layered Necklace Sets,Necklaces,12.99,2.99
716525,Active,Just Peachy Earring Collection,Earrings,9.99,2.99
716594,Active,Nantucket Necklace Collection,Necklaces,12.99,2.99
735796,Active,Sunnies Clearance,Sunglasses,5.99,2.99
716595,Active,Aloha Earring Collection,Earrings,9.99,2.99
716527,Active,Dazzling Danglers,Earrings,9.99,2.99
735797,Active,Stunning Sunnies,Sunglasses,8.99,2.99
745778,Active,Boutique Layering Bracelets,Bracelets,12.99,2.99
735801,Active,Brooklyn Cat Eye Sunnies,Sunglasses,8.99,2.99
716532,Active,Flamingo Fiesta Earrings,Earrings,8.99,2.99
745774,Active,Sunburst Hoops,Earrings,9.99,2.99
716597,Active,Wild Side Earring Collection,Earrings,9.99,2.99
716534,Active,Brunch Date Earrings,Earrings,9.99,2.99
716600,Active,Necklace Clearance,Necklaces,6.99,2.99
745780,Active,White Hot Earring Collection,Earrings,9.99,2.99
716536,Active,Destination Earrings,Earrings,9.99,2.99
716512,Active,Sedona Bracelet Collection,Bracelets,9.99,2.99
716604,Active,Signature Necklaces,Necklaces,12.99,2.99
745779,Active,Winter Sunnies Collection,Sunglasses,8.99,2.99
716606,Active,Enchanting Necklaces,Earrings,12.99,2.99
716537,Active,Pop of Color Earrings,Earrings,8.99,2.99
748261,Active,Boho Chic Tote,Handbags,49.99,7.99
716539,Active,Garden Party Earring Collection,Earrings,9.99,2.99
714829,Active,Seaside Necklace Collection,Necklaces,12.99,2.99
735448,Active,Blush Crush Necklaces,Necklaces,12.99,2.99
716542,Active,Dreamy Danglers,Earrings,9.99,2.99
735449,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
716543,Active,Rustic Earring Collection,Earrings,8.99,2.99
735450,Active,Artisan Necklace Collection,Necklaces,12.99,2.99
716545,Active,Easy Breezy Earrings,Earrings,8.99,2.99
745785,Active,Desert Rose Earring Collection,Earrings,9.99,2.99
716548,Active,Dramatic Danglers,Earrings,9.99,2.99
735451,Active,Dramatic Necklaces,Necklaces,12.99,2.99
745784,Active,Dreamy Danglers,Earrings,9.99,2.99
745775,Active,Palm Springs Earring Collection,Earrings,9.99,2.99
716549,Active,Silver & Gold Earrings,Earrings,8.99,2.99
749035,Active,Topanga Canyon Tote Bag,Handbags,39.99,7.99
716513,Active,Wild Thing Bracelets,Bracelets,9.99,2.99
749036,Active,Laguna Beach Tote Bag,Handbags,49.99,7.99
716550,Active,Layered Necklace Sets,Necklaces,8.99,2.99
735459,Active,Pretty in Pink Necklaces,Necklaces,12.99,2.99
716552,Active,Shades of Gray Earrings,Earrings,9.99,2.99
716553,Active,Dazzling Danglers,Earrings,9.99,2.99
751646,Active,Farrah Sunnies,Sunglasses,8.99,2.99
735460,Active,Tuscan Necklace Collection,Necklaces,12.99,2.99
716555,Active,Enchanting Earrings,Earrings,9.99,2.99
735461,Active,Tranquil Necklace Collection,Necklaces,12.99,2.99
716557,Active,Aloha Earring Collection,Earrings,8.99,2.99
750323,Active,Dark & Stormy Necklace Collection,Necklaces,9.99,2.99
735466,Active,Dreamy Danglers,Earrings,9.99,2.99
716558,Active,Garden Party Earrings,Earrings,8.99,2.99
735469,Active,Oceanside Necklace Collection,Necklaces,12.99,2.99
716514,Active,Boutique Statement Bracelets,Bracelets,9.99,2.99
735455,Active,Meadowlark Necklaces,Necklaces,12.99,2.99
716560,Active,Pop of Color Earrings,Earrings,8.99,2.99
735470,Active,Rustic Earring Collection,Earrings,9.99,2.99
736823,Cancelled,Tiny Clover Studs,Earrings,8.99,2.99
750321,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
750337,Active,Dazzling Danglers,Earrings,9.99,2.99
735473,Active,Dramatic Danglers,Earrings,9.99,2.99
716561,Active,Marigold & Gray Earrings,Earrings,8.99,2.99
751601,Active,Aubrey Skinny Cat Eye Sunnies,Sunglasses,8.99,2.99
735474,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
735538,Active,Green Goddess Earring Collection,Earrings,8.99,2.99
750669,Active,White Hot Earring Collection,Earrings,9.99,2.99
735477,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
745776,Active,Earring Collection,Earrings,4.99,2.99
735539,Active,Wild Side Earring Collection,Earrings,9.99,2.99
750653,Active,Just Peachy Earring Collection,Earrings,9.99,2.99
735478,Active,Necklace Clearance,Necklaces,6.99,2.99
750652,Active,Sunnies Clearance,Sunglasses,5.99,2.99
735541,Active,Tuscany Earring Collection,Earrings,8.99,2.99
735542,Active,Miami Beach Earring Collection,Earrings,8.99,2.99
735479,Active,Signature Earrings,Earrings,9.99,2.99
735544,Active,Destination Earrings,Earrings,8.99,2.99
735481,Active,Oceanside Necklaces,Necklaces,12.99,2.99
745781,Active,Silver Mist Earring Collection,Earrings,8.99,2.99
735531,Active,Bracelet Clearance,Bracelets,5.99,2.99
735482,Active,Eye Catching Earrings,Earrings,9.99,2.99
735545,Active,Savannah Earring Collection,Earrings,8.99,2.99
735485,Active,Boutique Necklace Collection,Necklaces,9.99,2.99
735546,Active,Pink Pastel Earring Collection,Earrings,8.99,2.99
735486,Active,Dainty Necklace Collection,Necklaces,6.99,2.99
758389,Active,Dazzling Danglers,Earrings,9.99,2.99
758388,Active,Shades of Gray Earrings,Earrings,9.99,2.99
735547,Active,Sunny Days Earring Collection,Earrings,8.99,2.99
758390,Active,Easy Breezy Earrings,Earrings,9.99,2.99
735487,Active,Pure Bliss Earrings,Earrings,9.99,2.99
735548,Active,Tranquil Earring Collection,Earrings,9.99,2.99
735549,Active,Creamy & Dreamy Earring Collection,Earrings,9.99,2.99
735490,Active,Necklace Clearance,Necklaces,6.99,2.99
758393,Active,Rustic Earring Collection,Earrings,9.99,2.99
758394,Active,Dreamy Danglers,Earrings,9.99,2.99
735552,Active,Garden Party Earring Collection,Earrings,9.99,2.99
735491,Active,Necklace Blowout,Necklaces,6.99,2.99
763280,Active,Aubrey Skinny Cat Eye Sunnies,Sunglasses,8.99,2.99
758406,Active,Boho Chic Totes,Handbags,39.99,7.99
758397,Active,Destination Earrings,Earrings,9.99,2.99
735553,Active,Green With Envy Earrings,Earrings,8.99,2.99
735492,Active,Tropical Earring Collection,Earrings,9.99,2.99
735534,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
735554,Active,Dazzling Danglers,Earrings,9.99,2.99
735494,Active,Low Tide Necklace Collection,Necklaces,12.99,2.99
735555,Active,Boutique Earring Collection,Earrings,9.99,2.99
735495,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
763548,Active,Spring Sunnies,Sunglasses,8.99,2.99
735454,Active,Dramatic Necklaces,Necklaces,12.99,2.99
735556,Active,Rustic Earring Collection,Earrings,9.99,2.99
735497,Active,Serendipity Necklaces,Necklaces,12.99,2.99
764347,Active,Sunnies Clearance,Sunglasses,5.99,2.99
735498,Active,Collecting Shells Necklaces,Necklaces,9.99,2.99
758407,Active,Dazzling Danglers,Earrings,9.99,2.99
758402,Active,Just Peachy Earrings,Earrings,9.99,2.99
735557,Active,Pop Of Color Earrings,Earrings,8.99,2.99
758400,Active,Spring Sunnies Collection,Sunglasses,8.99,2.99
735558,Active,Earring Clearance,Earrings,4.99,2.99
758408,Active,Miami Earring Collection,Earrings,9.99,2.99
735500,Active,Necklace Blowout,Necklaces,5.99,2.99
735502,Active,Boardwalk Bracelet Collection,Bracelets,8.99,2.99
735560,Active,Eye Catching Earrings,Earrings,8.99,2.99
735563,Active,Daydream Earring Collection,Earrings,8.99,2.99
735503,Active,Splendid Necklace Collection,Necklaces,12.99,2.99
758409,Active,Tranquil Earring Collection,Earrings,9.99,2.99
765897,Active,Weekender Sunnies | 4 Styles,Sunglasses,8.99,2.99
735506,Active,Boutique Necklaces,Necklaces,12.99,2.99
758411,Active,Enchanting Earrings,Earrings,8.99,2.99
735535,Active,Sedona Bracelet Collection,Bracelets,9.99,2.99
735571,Active,Collecting Shells Earring Collection,Earrings,8.99,2.99
735508,Active,Necklace Blowout,Necklaces,5.99,2.99
746321,Active,Pearl Barrettes | 7 Styles,Bracelets,8.99,2.99
735510,Active,Laguna Bracelet Collection,Bracelets,8.99,2.99
735575,Active,Spellbound Earrings,Earrings,8.99,2.99
746323,Active,Stunning Sunnies,Sunglasses,8.99,2.99
735511,Active,Destination Necklaces,Necklaces,12.99,2.99
735578,Active,Rustic Earring Collection,Earrings,8.99,2.99
746324,Active,Signature Necklaces,Necklaces,12.99,2.99
735514,Active,Anica Cat Eye Sunnies,Sunglasses,8.99,2.99
746328,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
735579,Active,Marigold & Gray Earrings,Earrings,8.99,2.99
769269,Active,Boho Chic Totes,Handbags,39.99,7.99
735516,Active,Dazzling Danglers,Earrings,12.99,2.99
735581,Active,Palm Springs Earring Collection,Earrings,8.99,2.99
746329,Active,Spring Fling Earring Collection,Earrings,8.99,2.99
735518,Active,Corinne Aviator Sunglasses,Sunglasses,8.99,2.99
746330,Active,Larkspur Earrings Collection,Earrings,8.99,2.99
758412,Active,Silver Mist Earring Collection,Earrings,8.99,2.99
735582,Active,Spring Essential Earrings,Earrings,8.99,2.99
758399,Active,White Hot Earring Collection,Earrings,9.99,2.99
758401,Active,Wild Side Earring Collection,Earrings,9.99,2.99
746331,Active,Gold Layering Bracelets,Bracelets,9.99,2.99
735520,Active,Seaside Statement Necklaces,Necklaces,12.99,2.99
770117,Active,Sunnies Collection,Sunglasses,5.99,2.99
735583,Active,Tropical Treats Earrings Collection,Earrings,8.99,2.99
735536,Active,Wild Side Bracelets,Bracelets,9.99,2.99
763282,Active,Blush Crush Earrings,Bracelets,9.99,2.99
735522,Active,Colored Crystal Sunnies,Sunglasses,8.99,2.99
746334,Active,Pearl Barrettes | 9 Styles,Hair Fashion,8.99,2.99
735584,Active,Tranquil Earring Collection,Earrings,8.99,2.99
735523,Active,Dazzling Danglers,Earrings,8.99,2.99
735585,Active,Golden Glow Earrings,Earrings,8.99,2.99
746336,Active,Pool Side Sunnies,Sunglasses,8.99,2.99
735587,Active,Artisan Earring Collection,Earrings,9.99,2.99
758403,Active,Aubrey Skinny Cat Eye Sunnies,Sunglasses,4.99,2.99
758404,Active,Gold Layering Bracelets,Bracelets,9.99,2.99
735525,Active,Moonstruck Necklace Collection,Necklaces,12.99,2.99
758405,Active,Seaside Necklace Collection,Necklaces,12.99,2.99
746337,Active,Silver Sunnies Collection,Sunglasses,8.99,2.99
735589,Active,Blue Sunnies Collection,Sunglasses,5.99,2.99
746338,Active,Eye Catching Earrings,Earrings,8.99,2.99
735528,Active,Necklace Blowout,Necklaces,5.99,2.99
751880,Active,Brunch Date Necklaces,Necklaces,12.99,2.99
747751,Active,Golden Coast Earrings,Earrings,8.99,2.99
747666,Active,Libby Sunglasses | 3 Colors,Sunglasses,8.99,2.99
747752,Active,Think Pink Earring Collection,Earrings,8.99,2.99
747757,Active,Green with Envy Earrings,Earrings,8.99,2.99
747845,Active,Silver & Gold Statement Earrings,Earrings,8.99,2.99
747717,Active,Silver Layering Bracelets,Bracelets,9.99,2.99
770119,Active,Spring Sunnies Collection,Sunglasses,8.99,2.99
751882,Active,Bayside Necklace Collection,Necklaces,12.99,2.99
747765,Active,Dreamy Danglers,Earrings,8.99,2.99
747762,Active,Sunny Days Earring Collection,Earrings,8.99,2.99
747770,Active,Artisan Charm Necklaces,Necklaces,9.99,2.99
735566,Active,Earring Clearance,Earrings,4.99,2.99
747669,Active,Joelle Sunnies,Sunglasses,8.99,2.99
747767,Active,Vacation Earring Collection,Earrings,9.99,2.99
747721,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
751884,Active,Rustic Necklaces,Necklaces,12.99,2.99
747774,Active,Turquoise Earring Collection,Earrings,9.99,2.99
747671,Active,Claire Sunnies | 5 Colors,Sunglasses,8.99,2.99
747778,Active,Larkspur Earring Collection,Earrings,9.99,2.99
747776,Active,Spring Essential Earrings,Earrings,8.99,2.99
747781,Active,Blush Crush Earrings,Earrings,9.99,2.99
751885,Active,Boutique Necklaces,Necklaces,12.99,2.99
747779,Active,Dramatic Danglers,Earrings,9.99,2.99
777390,Active,Handbag Blowout Sale,Handbags,19.99,7.99
747783,Active,Boutique Earring Collection,Earrings,8.99,2.99
747674,Active,Farrah Sunnies | 6 Colors,Sunglasses,8.99,2.99
747784,Active,Tranquil Earring Collection,Earrings,9.99,2.99
747723,Active,Beaded Bracelet Stacks,Bracelets,9.99,2.99
751886,Active,Candy Colored Necklaces,Necklaces,12.99,2.99
747785,Active,Destination Earrings,Earrings,9.99,2.99
747789,Active,Enchanting Earrings,Earrings,9.99,2.99
747792,Active,Fiesta Earring Collection,Earrings,8.99,2.99
747791,Active,Gemstone Rings Sets,Rings,8.99,2.99
777386,Active,Topanga Canyon Tote Bags | 3 Styles,Handbags,24.99,5.99
751887,Active,Boutique Necklaces,Necklaces,12.99,2.99
747793,Active,Daydream Earring Collection,Earrings,8.99,2.99
747796,Active,Dusty Rose Earrings,Earrings,8.99,2.99
747679,Active,Sunnies Clearance,Sunglasses,5.99,2.99
747726,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
747799,Active,Golden Coast Earrings,Earrings,8.99,2.99
747797,Active,Just Peachy Earring Collection,Earrings,8.99,2.99
777363,Active,Pool Side Sunnies,Sunglasses,8.99,2.99
747681,Active,Colored Crystal Sunnies,Sunglasses,8.99,2.99
747804,Active,Creamy & Dreamy Earrings,Earrings,9.99,2.99
747802,Active,Dramatic Danglers,Earrings,8.99,2.99
751888,Active,Enchanting Necklaces,Necklaces,12.99,2.99
747811,Active,Pop Of Color Earrings,Earrings,9.99,2.99
747808,Active,Wanderlust Earrings,Earrings,8.99,2.99
747813,Active,Boutique Barrettes,Hair Fashion,8.99,2.99
751889,Active,Boutique Necklaces,Necklaces,12.99,2.99
747683,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
747815,Active,Tropical Earring Collection,Earrings,8.99,2.99
747735,Active,Beaded Bracelet Stacks | 8 Styles,Bracelets,9.99,2.99
747819,Active,Low Tide Earrings,Earrings,8.99,2.99
747771,Active,Tuscan Earring Collection,Earrings,9.99,2.99
747826,Active,Black & Gold Earrings,Earrings,8.99,2.99
751890,Active,Rustic Necklaces,Necklaces,9.99,2.99
747824,Active,Serendipity Earrings,Earrings,9.99,2.99
747698,Active,Margo Sunnies,Sunglasses,8.99,2.99
747830,Active,Tranquil Earring Collection,Earrings,8.99,2.99
751891,Active,Artisan Charm Necklaces,Necklaces,9.99,2.99
747838,Active,Eye Catching Earrings,Earrings,9.99,2.99
747737,Active,Gold Layering Bracelets,Bracelets,9.99,2.99
747701,Active,Candy Colored Sunnies,Sunglasses,8.99,2.99
747842,Active,Pop of Color Earring Collection,Earrings,8.99,2.99
747840,Active,Signature Earrings,Earrings,8.99,2.99
751893,Active,Stacking Ring Sets,RIngs,7.99,2.99
747705,Active,Black Sunnies Collection,Sunglasses,8.99,2.99
747850,Active,Blue Sky Earrings,Earrings,9.99,2.99
747848,Active,Peachy Keen Earrings,Earrings,8.99,2.99
747852,Active,Mad about Magenta Earrings,Earrings,9.99,2.99
747854,Active,Mediterranean Earring Collection,Earrings,9.99,2.99
751895,Active,Santa Fe Necklace Collection,Necklaces,12.99,2.99
747856,Active,Dreamy Danglers,Earrings,9.99,2.99
747855,Active,Sangria Earring Collection,Earrings,9.99,2.99
747861,Active,Dazzling Danglers,Earrings,8.99,2.99
751896,Active,Sedona Necklaces,Necklaces,12.99,2.99
747707,Active,Stunning Sunnies,Sunglasses,8.99,2.99
747859,Active,Sunset Earring Collection,Earrings,9.99,2.99
747746,Active,Beaded Bracelet Stacks | 10 Styles,Bracelets,9.99,2.99
747862,Active,Meadowlark Earring Collection,Earrings,9.99,2.99
747864,Active,Pop of Color Earring Collection,Earrings,8.99,2.99
751897,Active,Boutique Necklaces,Necklaces,12.99,2.99
747867,Active,Enchanting Earrings,Earrings,9.99,2.99
747710,Active,Farrah Sunglasses,Sunglasses,8.99,2.99
747866,Active,Golden Coast Earrings,Earrings,8.99,2.99
747873,Active,Dreamy Danglers,Earrings,9.99,2.99
747870,Active,Pastel Earring Collection,Earrings,9.99,2.99
747880,Active,Collecting Shells Earrings,Earrings,8.99,2.99
747712,Active,Kensie Mirrored Sunnies,Sunglasses,8.99,2.99
747877,Active,Tropical Earring Collection,Earrings,9.99,2.99
763278,Active,Aubrey Cat Eye Sunnies,Sunglasses,8.99,2.99
785328,Active,Bay Breeze Earring Collection,Earrings,9.99,2.99
779547,Active,Boutique Barrette Collection,Hair Fashion,8.99,2.99
779542,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
779549,Active,Brooklyn Sunnies,Sunglasses,8.99,2.99
779544,Active,Dazzling Danglers,Earrings,9.99,2.99
779543,Active,Laguna Necklace Collection,Necklaces,12.99,2.99
779540,Active,Tropical Vacation Earrings,Earrings,9.99,2.99
770576,Active,Melrose Necklace Collection,Necklaces,12.99,2.99
770600,Active,Summer Splendor Earrings,Earrings,9.99,2.99
770561,Active,Wood Bracelet Stack,Bracelets,9.99,2.99
770601,Active,Creamy and Dreamy Earrings,Earrings,9.99,2.99
747847,Active,Pop of Color Earring Collection,Earrings,9.99,2.99
747836,Active,Dazzling Danglers,Earrings,9.99,2.99
770577,Active,Necklace Clearance,Necklaces,6.99,2.99
770602,Active,Pool Party Earrings,Earrings,9.99,2.99
751898,Active,Brunch Date Earrings,Earrings,9.99,2.99
776559,Active,Joelle Sunnies,Sunglasses,8.99,2.99
770603,Active,Tranquil Earrings Collection,Earrings,8.99,2.99
770578,Active,Larkspur Earrings,Earrings,8.99,2.99
770604,Active,Summer Sunnies Collection,Sunglasses,8.99,2.99
792404,Active,Brooklyn Cat Eye Sunnies,Sunglasses,8.99,2.99
747740,Active,Colorful Bracelet Stacks,Bracelets,9.99,2.99
747832,Active,Dramatic Danglers,Earrings,8.99,2.99
770606,Active,Malibu Necklace Collection,Necklaces,12.99,2.99
747881,Active,Earrings Clearance Sale,Earrings,4.99,2.99
770607,Active,Fiesta Earrings,Earrings,9.99,2.99
770579,Active,Pool Side Sunnies,Sunglasses,8.99,2.99
747882,Active,Blue Sky Earrings,Earrings,8.99,2.99
770563,Active,Summer Layering Bracelets,Bracelets,8.99,2.99
770608,Active,Sunshine Earring Collection,Earrings,9.99,2.99
770609,Active,Newport Earring Collection,Earrings,9.99,2.99
770582,Active,Wanderlust Earrings,Earrings,9.99,2.99
770610,Active,Meadowlark Earrings,Earrings,9.99,2.99
787019,Active,Tropical Earring Collection,Earrings,9.99,2.99
770562,Active,Bracelet Blowout Sale,Bracelets,5.99,2.99
779539,Active,Sangria Earring Collection,Earrings,9.99,2.99
770612,Active,Serendipity Earring Collection,Earrings,9.99,2.99
770584,Active,Sunset Earrings Collection,Earrings,9.99,2.99
794373,Active,Aubrey Cat Eye Sunnies,Sunglasses,5.99,2.99
792406,Active,Brooklyn Cat Eye Sunnies,Sunglasses,8.99,2.99
770613,Active,Dramatic Danglers,Earrings,8.99,2.99
787020,Active,Beaded Bracelet Stacks | 7 Styles,Bracelets,9.99,2.99
770614,Active,Tuscan Earring Collection,Earrings,8.99,2.99
770575,Active,Boutique Necklaces,Necklaces,12.99,2.99
770595,Active,Enchanting Earrings,Earrings,8.99,2.99
770615,Active,Golden Coast Earring Collection,Earrings,8.99,2.99
770616,Active,Rustic Earring Collection,Earrings,8.99,2.99
770586,Active,Summer Layering Necklaces,Necklaces,12.99,2.99
770567,Active,Tuscan Earrings Collection,Earrings,9.99,2.99
770617,Active,Mad for Magenta Earrings,Earrings,9.99,2.99
770598,Active,Tranquil Earring Collection,Earrings,9.99,2.99
770587,Active,Neutral Necklace Collection,Necklaces,12.99,2.99
770618,Active,Summer Wind Earrings,Earrings,9.99,2.99
770619,Active,Enchanting Earrings,Earrings,9.99,2.99
